Organização,Deployment,claim notification damages v1.3,claim notification person v1.3,endorsement v1.2,quote patrimonial home v1.10,quote acceptance and branches abroad v1.8,quote auto v1.9,quote financial risk v1.8,quote housing v1.8,quote responsibility v1.8,quote rural v1.8,quote transport v1.8,contract life pension v1.13,withdrawal pension v1.3,withdrawal capitalization title v1.3,quote person life v1.11,quote person travel v1.11,quote capitalization title v1.10
TOKIO MARINE SEGURADORA S.A,Opin-Endorsement-Api,,,[08-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/endorsement/1.2.0/33164021_Opin-Endorsement-Api_endorsement_v1.2.0_08-08-2024.json),,,,,,,,,,,,,,
XS3 SEGUROS S.A.,endosso-api-v1,,,[31-07-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/endorsement/1.2.0/38155802_endosso-api-v1_endorsement_v1.2.0_31-07-2024.json),,,,,,,,,,,,,,
XS3 SEGUROS S.A.,endosso-habitacional-api-v1,,,[05-09-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/endorsement/1.2.0/38155802_endosso-habitacional-api-v1_endorsement_v1.2.0_05-09-2024.json),,,,,,,,,,,,,,
PORTO SEGURO CIA DE SEGUROS GERAIS,Porto-Seguro---API-Endorsement--v1.2.0,,,[29-07-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/endorsement/1.2.0/61198164_Porto-Seguro---API-Endorsement--v1.2.0_endorsement_v1.2.0_29-07-2024.json),,,,,,,,,,,,,,
SOMPO SEGUROS S.A.,Open-Insurance-Brasil-v-1.2.0,,,[31-07-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/endorsement/1.2.0/61383493_Open-Insurance-Brasil-v-1.2.0_endorsement_v1.2.0_31-07-2024.json),,,,,,,,,,,,,,
YELUM SEGUROS S.A.,OpIn-Yelum-Endorsement-v1.2.0,,,[14-05-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/endorsement/1.2.0/61550141_OpIn-Yelum-Endorsement-v1.2.0_endorsement_v1.2.0_14-05-2025.json),,,,,,,,,,,,,,
YELUM SEGUROS S.A.,Opin-Yelum-Endorsement-V1.2,,,[01-11-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/endorsement/1.2.0/61550141_Opin-Yelum-Endorsement-V1.2_endorsement_v1.2.0_01-11-2024.json),,,,,,,,,,,,,,
ITAU SEGUROS S.A.,1.2.0,,,[12-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/endorsement/1.2.0/61557039_1.2.0_endorsement_v1.2.0_12-08-2024.json),,,,,,,,,,,,,,
SWISS RE CORPORATE SOLUTIONS BRASIL SEGUROS S.A.,Swissre--Endorsement-B3-Lina-OPIN,,,[09-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/endorsement/1.2.0/72145931_Swissre--Endorsement-B3-Lina-OPIN_endorsement_v1.2.0_09-08-2024.json),,,,,,,,,,,,,,
ZURICH SANTANDER BRASIL SEGUROS E PREVIDENCIA S.A.,ZS-SEGUROS-ENDORSEMENT-HOUSING-02-09-24,,,[03-09-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/endorsement/1.2.0/87376109_ZS-SEGUROS-ENDORSEMENT-HOUSING-02-09-24_endorsement_v1.2.0-HB_03-09-2024.json),,,,,,,,,,,,,,
ZURICH SANTANDER BRASIL SEGUROS E PREVIDENCIA S.A.,ZS-SEGUROS-ENDORSEMENT-HOUSING-03-09-24,,,[04-09-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/endorsement/1.2.0/87376109_ZS-SEGUROS-ENDORSEMENT-HOUSING-03-09-24_endorsement_v1.2.0-HB_04-09-2024.json),,,,,,,,,,,,,,
ZURICH SANTANDER BRASIL SEGUROS E PREVIDENCIA S.A.,ZURICH-SANTANDER-SEGUROS-ENDORSEMENT-23-07-24,,,[25-07-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/endorsement/1.2.0/87376109_ZURICH-SANTANDER-SEGUROS-ENDORSEMENT-23-07-24_endorsement_v1.2.0_25-07-2024.json),,,,,,,,,,,,,,
ZURICH BRASIL COMPANHIA DE SEGUROS,CertificacaoAPIEndorsementHousing,,,[30-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/endorsement/1.2.0/96348677_CertificacaoAPIEndorsementHousing_endorsement_v1.2.0-HB_30-08-2024.json),,,,,,,,,,,,,,
ZURICH BRASIL COMPANHIA DE SEGUROS,Cotação-Financeiro,,,[31-07-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/endorsement/1.2.0/96348677_Cotação-Financeiro_endorsement_v1.2.0_31-07-2024.json),,,,,,,,,,,,,,
ZURICH BRASIL COMPANHIA DE SEGUROS,Endosso,,,[01-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/endorsement/1.2.0/96348677_Endosso_endorsement_v1.2.0_01-08-2024.json),,,,,,,,,,,,,,
SWISS RE CORPORATE SOLUTIONS BRASIL SEGUROS S.A.,SwissRe-Branches-Abroad-B3-Lina-OPIN,,,,,[29-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-acceptance-and-branches-abroad/1.8.0/72145931_SwissRe-Branches-Abroad-B3-Lina-OPIN_quote-acceptance-and-branches-abroad_v1.8.0_29-08-2024.json),,,,,,,,,,,,
,dummy,,,,[03-10-2023](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-patrimonial-home/1.10.0/99999999_dummy_quote-patrimonial-home_v1.10_03-10-2023.json),,[03-10-2023](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-auto/1.9.0/99999999_dummy_quote-auto_v1.9_03-10-2023.json),,,,,,,,,,,
SANTANDER CAPITALIZACAO S.A.,SANTANDER-CAPITALIZACAO-SA-QUOTE-CAP-14-JUL-2025,,,,,,,,,,,,,,,,,[22-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-capitalization-title/1.10.0/03209092_SANTANDER-CAPITALIZACAO-SA-QUOTE-CAP-14-JUL-2025_quote-capitalization-title_v1.10.0_22-07-2025.json)
BRASILCAP CAPITALIZACAO S.A.,Brasilcap-Fase-3-Insurance,,,,,,,,,,,,,,,,,[10-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-capitalization-title/1.10.0/15138043_Brasilcap-Fase-3-Insurance_quote-capitalization-title_v1.10.0_10-07-2025.json)
,SANTANDER-CAPITALIZACAO-SA-QUOTECAP-16-JUN-2025,,,,,,,,,,,,,,,,,[30-06-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-capitalization-title/1.10.0/32090920_SANTANDER-CAPITALIZACAO-SA-QUOTECAP-16-JUN-2025_quote-capitalization-title_v1.10.0_30-06-2025.json)
BRADESCO SEGUROS S.A.,BS-QUOTE-CAPITALIZATION-TITLE,,,,,,,,,,,,,,,,,[22-05-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-capitalization-title/1.10.0/33055146_BS-QUOTE-CAPITALIZATION-TITLE_quote-capitalization-title_v1.10.0_22-05-2025.json)
XS4 CAPITALIZACAO S.A.,Caixa-Capitalização-Auth-Server-v2.0.0,,,,,,,,,,,,,,[24-06-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/withdrawal-capitalization-title/1.3.0/38155804_Caixa-Capitalização-Auth-Server-v2.0.0_withdrawal-capitalization-title_v1.3.0_24-06-2025.json),,,[30-06-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-capitalization-title/1.10.0/38155804_Caixa-Capitalização-Auth-Server-v2.0.0_quote-capitalization-title_v1.10.0_30-06-2025.json)
PORTO SEGURO CIA DE SEGUROS GERAIS,Porto-Seguro---Quote-Capitalization-Title-v1.10.0,,,,,,,,,,,,,,,,,[01-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-capitalization-title/1.10.0/61198164_Porto-Seguro---Quote-Capitalization-Title-v1.10.0_quote-capitalization-title_v1.10.0_01-07-2025.json)
ITAU SEGUROS S.A.,1.10.0,,,,,,,,,,,,,,,,,[30-06-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-capitalization-title/1.10.0/61557039_1.10.0_quote-capitalization-title_v1.10.0_30-06-2025.json)
ZURICH BRASIL COMPANHIA DE SEGUROS,CertificaçãoAPICapitalizaçãoCotContrat,,,,,,,,,,,,,,,,,[05-08-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-capitalization-title/1.10.0/96348677_CertificaçãoAPICapitalizaçãoCotContrat_quote-capitalization-title_v1.10.0_05-08-2025.json)
ZURICH BRASIL COMPANHIA DE SEGUROS,CertificaçãoAPIxxx,,,,,,,,,,,,,,,,,[04-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-capitalization-title/1.10.0/96348677_CertificaçãoAPIxxx_quote-capitalization-title_v1.10.0_04-07-2025.json)
CHUBB SEGUROS BRASIL S.A.,Chubb-opinb3-financial-risk-v1.8.0,,,,,,,[31-07-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-financial-risk/1.8.0/03502099_Chubb-opinb3-financial-risk-v1.8.0_quote-financial-risk_v1.8.0_31-07-2024.json),,,,,,,,,,
SAFRA SEGUROS GERAIS S.A.,FASE3BL3CTFRIDP,,,,,,,[15-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-financial-risk/1.8.0/06109373_FASE3BL3CTFRIDP_quote-financial-risk_v1.8.0_15-08-2024.json),,,,,,,,,,
CARDIF DO BRASIL SEGUROS E GARANTIAS S.A.,Cardif-Gar-opinb3-financial-risk-v1.8.0,,,,,,,[29-07-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-financial-risk/1.8.0/08279191_Cardif-Gar-opinb3-financial-risk-v1.8.0_quote-financial-risk_v1.8.0_29-07-2024.json),,,,,,,,,,
AUSTRAL SEGURADORA S.A.,Open-Insurance-Brazil-v1.0.0,,,,,,,[13-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-financial-risk/1.8.0/11521976_Open-Insurance-Brazil-v1.0.0_quote-financial-risk_v1.8.0_13-08-2024.json),,[13-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-responsibility/1.8.0/11521976_Open-Insurance-Brazil-v1.0.0_quote-responsibility_v1.8.0_13-08-2024.json),,,,,,,,
HDI GLOBAL BRASIL,Hdi-Global-opinb3-financial-risk-v1.8.0,,,,,,,[30-07-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-financial-risk/1.8.0/18096627_Hdi-Global-opinb3-financial-risk-v1.8.0_quote-financial-risk_v1.8.0_30-07-2024.json),,,,,,,,,,
BRASILSEG COMPANHIA DE SEGUROS,Quote---Certificação-Fase-3---Bloco-3,,,,,,,[30-07-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-financial-risk/1.8.0/28196889_Quote---Certificação-Fase-3---Bloco-3_quote-financial-risk_v1.8.0_30-07-2024.json),,,,,,,,,,
BRASILSEG COMPANHIA DE SEGUROS,Quote-Financial-Risk---Fase-3,,,,,,,[30-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-financial-risk/1.8.0/28196889_Quote-Financial-Risk---Fase-3_quote-financial-risk_v1.8.0_30-08-2024.json),,,,,,,,,,
BTG PACTUAL SEGUROS S.A.,BTG-Pactual-Seguros-OPIN-v1.0.0,,,,,,,[30-07-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-financial-risk/1.8.0/32724962_BTG-Pactual-Seguros-OPIN-v1.0.0_quote-financial-risk_v1.8.0_30-07-2024.json),,,,,,,,,,
BRADESCO SEGUROS S.A.,BS-QUOTE-FINANCIAL-RISK,,,,,,,[27-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-financial-risk/1.8.0/33055146_BS-QUOTE-FINANCIAL-RISK_quote-financial-risk_v1.8.0_27-08-2024.json),,,,,,,,,,
TOKIO MARINE SEGURADORA S.A,Opin-Quote-financial-risk,,,,,,,[06-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-financial-risk/1.8.0/33164021_Opin-Quote-financial-risk_quote-financial-risk_v1.8.0_06-08-2024.json),,,,,,,,,,
PORTO SEGURO CIA DE SEGUROS GERAIS,Porto-Seguro---API-Financial-isk-v1.8.0,,,,,,,[02-09-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-financial-risk/1.8.0/61198164_Porto-Seguro---API-Financial-isk-v1.8.0_quote-financial-risk_v1.8.0_02-09-2024.json),,,,,,,,,,
SOMPO SEGUROS S.A.,1.8.0,,,,,,,[19-03-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-financial-risk/1.8.0/61383493_1.8.0_quote-financial-risk_v1.8.0_19-03-2025.json),,[19-03-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-responsibility/1.8.0/61383493_1.8.0_quote-responsibility_v1.8.0_19-03-2025.json),,,,,,,,
YELUM SEGUROS S.A.,OpIn-Liberty-Quote-Financial-Risk-V1.8,,,,,,,[03-10-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-financial-risk/1.8.0/61550141_OpIn-Liberty-Quote-Financial-Risk-V1.8_quote-financial-risk_v1.8.0_03-10-2024.json),,,,,,,,,,
ITAU SEGUROS S.A.,1.8.0,,,,,,,[12-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-financial-risk/1.8.0/61557039_1.8.0_quote-financial-risk_v1.8.0_12-08-2024.json),[01-10-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-housing/1.8.0/61557039_1.8.0_quote-housing_v1.8.0_01-10-2024.json),,,,,,,,,
SWISS RE CORPORATE SOLUTIONS BRASIL SEGUROS S.A.,SwissRe-Financial-Risk-B3-Lina-OPIN,,,,,,,[29-08-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-financial-risk/1.8.0/72145931_SwissRe-Financial-Risk-B3-Lina-OPIN_quote-financial-risk_v1.8.0_29-08-2024.json),,,,,,,,,,
BRASILSEG COMPANHIA DE SEGUROS,Quote-Housing-API---Certificação-Fase-3,,,,,,,,[27-09-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-housing/1.8.0/28196889_Quote-Housing-API---Certificação-Fase-3_quote-housing_v1.8.0_27-09-2024.json),,,,,,,,,
HDI SEGUROS,HDI-Seguros-Housing-B3-Lina-OPIN,,,,,,,,[24-09-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-housing/1.8.0/29980158_HDI-Seguros-Housing-B3-Lina-OPIN_quote-housing_v1.8.0_24-09-2024.json),,,,,,,,,
BRADESCO SEGUROS S.A.,BS-QUOTE-HOUSING,,,,,,,,[13-09-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-housing/1.8.0/33055146_BS-QUOTE-HOUSING_quote-housing_v1.8.0_13-09-2024.json),,,,,,,,,
TOKIO MARINE SEGURADORA S.A,quote-housing,,,,,,,,[23-09-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-housing/1.8.0/33164021_quote-housing_quote-housing_v1.8.0_23-09-2024.json),,,,,,,,,
XS3 SEGUROS S.A.,cotacao-habitacional-api-v1,,,,,,,,[24-09-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-housing/1.8.0/38155802_cotacao-habitacional-api-v1_quote-housing_v1.8.0_24-09-2024.json),,,,,,,,,
YELUM SEGUROS S.A.,OpIn-Yelum-Habitacional-v1.8,,,,,,,,[04-06-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-housing/1.8.0/61550141_OpIn-Yelum-Habitacional-v1.8_quote-housing_v1.8.0_04-06-2025.json),,,,,,,,,
ZURICH SANTANDER BRASIL SEGUROS E PREVIDENCIA S.A.,ZS-SEGUROS-QUOTE-HOUSING-11-09-24,,,,,,,,[13-09-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-housing/1.8.0/87376109_ZS-SEGUROS-QUOTE-HOUSING-11-09-24_quote-housing_v1.8.0_13-09-2024.json),,,,,,,,,
ZURICH BRASIL COMPANHIA DE SEGUROS,CertificaçãoAPIQuoteHousing,,,,,,,,[17-10-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-housing/1.8.0/96348677_CertificaçãoAPIQuoteHousing_quote-housing_v1.8.0_17-10-2024.json),,,,,,,,,
SUL AMERICA SEGUROS DE PESSOAS E PREVIDENCIA S.A,Sulamérica-B3-Lina-OPIN-quote-person-life-v1.11.0,,,,,,,,,,,,,,,[03-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-life/1.11.0/01704513_Sulamérica-B3-Lina-OPIN-quote-person-life-v1.11.0_quote-person-life_v1.11.0_03-07-2025.json),,
CHUBB SEGUROS BRASIL S.A.,Chubb-B3-Lina-Quote-Person-Life-v1.11,,,,,,,,,,,,,,,[26-06-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-life/1.11.0/03502099_Chubb-B3-Lina-Quote-Person-Life-v1.11_quote-person-life_v1.11.0_26-06-2025.json),,
CARDIF DO BRASIL VIDA E PREVIDENCIA LTDA,Cardif-Vida-B3-Lina-OPIN-quote-person-life-v1.11.0,,,,,,,,,,,,,,,[04-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-life/1.11.0/03546261_Cardif-Vida-B3-Lina-OPIN-quote-person-life-v1.11.0_quote-person-life_v1.11.0_04-07-2025.json),,
CAIXA VIDA E PREVIDENCIA S.A.,quote-person-life-test-plan-v1.11.0,,,,,,,,,,,,,,,[07-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-life/1.11.0/03730204_quote-person-life-test-plan-v1.11.0_quote-person-life_v1.11.0_07-07-2025.json),,
PRUDENTIAL DO BRASIL VIDA EM GRUPO S.A.,Prudential-B3-Lina-OPIN-quote-life-v1.11.0,,,,,,,,,,,,,,,[02-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-life/1.11.0/21986074_Prudential-B3-Lina-OPIN-quote-life-v1.11.0_quote-person-life_v1.11.0_02-07-2025.json),,
BRASILSEG COMPANHIA DE SEGUROS,Quote-person-life,,,,,,,,,,,,,,,[02-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-life/1.11.0/28196889_Quote-person-life_quote-person-life_v1.11.0_02-07-2025.json),,
XP VIDA E PREVIDENCIA S.A,XP,,,,,,,,,,,,,,,[10-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-life/1.11.0/29408732_XP_quote-person-life_v1.11.0_10-07-2025.json),,
HDI SEGUROS,-HDI-Seguros-B3-Lina-OPIN-quote-person-life-v1.11,,,,,,,,,,,,,,,[08-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-life/1.11.0/29980158_-HDI-Seguros-B3-Lina-OPIN-quote-person-life-v1.11_quote-person-life_v1.11.0_08-07-2025.json),,
HDI SEGUROS,HDI-Seguros-B3-Lina-OPIN-quote-person-life-v1.11.0,,,,,,,,,,,,,,,[07-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-life/1.11.0/29980158_HDI-Seguros-B3-Lina-OPIN-quote-person-life-v1.11.0_quote-person-life_v1.11.0_07-07-2025.json),,
BRADESCO SEGUROS S.A.,BS-QUOTE-PERSON,,,,,,,,,,,,,,,[16-06-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-life/1.11.0/33055146_BS-QUOTE-PERSON_quote-person-life_v1.11.0_16-06-2025.json),,
TOKIO MARINE SEGURADORA S.A,Open-Insurance-Brasil-API-Quote-Person,,,,,,,,,,,,,,,[23-06-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-life/1.11.0/33164021_Open-Insurance-Brasil-API-Quote-Person_quote-person-life_v1.11.0_23-06-2025.json),[23-06-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-travel/1.11.0/33164021_Open-Insurance-Brasil-API-Quote-Person_quote-person-travel_v1.11.0_23-06-2025.json),
TOO SEGUROS S.A,Too-Seguros-Auth-Server,,,,,,,,,,,,,,,[19-06-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-life/1.11.0/33245762_Too-Seguros-Auth-Server_quote-person-life_v1.11.0_19-06-2025.json),[19-06-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-travel/1.11.0/33245762_Too-Seguros-Auth-Server_quote-person-travel_v1.11.0_19-06-2025.json),
INDIANA SEGUROS S.A.,OpIn-Indiana-Quote-person-life,,,,,,,,,,,,,,,[08-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-life/1.11.0/61100145_OpIn-Indiana-Quote-person-life_quote-person-life_v1.11.0_08-07-2025.json),,
YELUM SEGUROS S.A.,OpIn-Yelum-quote-person-life,,,,,,,,,,,,,,,[02-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-life/1.11.0/61550141_OpIn-Yelum-quote-person-life_quote-person-life_v1.11.0_02-07-2025.json),,
ITAU SEGUROS S.A.,1.11.0,,,,,,,,,,,,,,,[30-06-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-life/1.11.0/61557039_1.11.0_quote-person-life_v1.11.0_30-06-2025.json),[30-06-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-travel/1.11.0/61557039_1.11.0_quote-person-travel_v1.11.0_30-06-2025.json),
ALLIANZ SEGUROS S.A.,Nexus-for-Open-Insurance-v2.0-(Nov-2024),,,,,,,,,,,,,,,[30-06-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-life/1.11.0/61573796_Nexus-for-Open-Insurance-v2.0-(Nov-2024)_quote-person-life_v1.11.0_30-06-2025.json),[30-06-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-travel/1.11.0/61573796_Nexus-for-Open-Insurance-v2.0-(Nov-2024)_quote-person-travel_v1.11.0_30-06-2025.json),
ZURICH SANTANDER BRASIL SEGUROS E PREVIDENCIA S.A.,ZURICH-SANTANDER-BRASIL-SEGUROS-SA-QTPER--3-JUN-25,,,,,,,,,,,,,,,[26-06-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-life/1.11.0/87376109_ZURICH-SANTANDER-BRASIL-SEGUROS-SA-QTPER--3-JUN-25_quote-person-life_v1.11.0_26-06-2025.json),[26-06-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-travel/1.11.0/87376109_ZURICH-SANTANDER-BRASIL-SEGUROS-SA-QTPER--3-JUN-25_quote-person-travel_v1.11.0_26-06-2025.json),
ZURICH BRASIL COMPANHIA DE SEGUROS,CertificaçãoAPIPessoasVida,,,,,,,,,,,,,,,[05-08-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-life/1.11.0/96348677_CertificaçãoAPIPessoasVida_quote-person-life_v1.11.0_05-08-2025.json),,
ZURICH BRASIL COMPANHIA DE SEGUROS,CertificaçãoAPIQuoteLifePerson,,,,,,,,,,,,,,,[04-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-life/1.11.0/96348677_CertificaçãoAPIQuoteLifePerson_quote-person-life_v1.11.0_04-07-2025.json),,
SUL AMERICA SEGUROS DE PESSOAS E PREVIDENCIA S.A,Sulamérica-B3-Lina-OPIN-quote-person-travel-v1.11.,,,,,,,,,,,,,,,,[03-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-travel/1.11.0/01704513_Sulamérica-B3-Lina-OPIN-quote-person-travel-v1.11._quote-person-travel_v1.11.0_03-07-2025.json),
CHUBB SEGUROS BRASIL S.A.,Chubb-B3-Lina-Person-Travel-v1.11.0,,,,,,,,,,,,,,,,[27-06-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-travel/1.11.0/03502099_Chubb-B3-Lina-Person-Travel-v1.11.0_quote-person-travel_v1.11.0_27-06-2025.json),
CARDIF DO BRASIL VIDA E PREVIDENCIA LTDA,Cardif-Vida-B3-Lina-OPIN-quote-person-travel-v1.11,,,,,,,,,,,,,,,,[04-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-travel/1.11.0/03546261_Cardif-Vida-B3-Lina-OPIN-quote-person-travel-v1.11_quote-person-travel_v1.11.0_04-07-2025.json),
BRADESCO SEGUROS S.A.,BS-QUOTE-PERSON-TRAVEL,,,,,,,,,,,,,,,,[16-06-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-travel/1.11.0/33055146_BS-QUOTE-PERSON-TRAVEL_quote-person-travel_v1.11.0_16-06-2025.json),
INDIANA SEGUROS S.A.,OpIn-Indiana-quote-person-travel,,,,,,,,,,,,,,,,[09-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-travel/1.11.0/61100145_OpIn-Indiana-quote-person-travel_quote-person-travel_v1.11.0_09-07-2025.json),
PORTO SEGURO CIA DE SEGUROS GERAIS,Porto-Seguro---Consents-v2.7.0,,,,,,,,,,,,,[02-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/withdrawal-pension/1.3.0/61198164_Porto-Seguro---Consents-v2.7.0_withdrawal-pension_v1.3.0_02-07-2025.json),[02-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/withdrawal-capitalization-title/1.3.0/61198164_Porto-Seguro---Consents-v2.7.0_withdrawal-capitalization-title_v1.3.0_02-07-2025.json),,[02-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-travel/1.11.0/61198164_Porto-Seguro---Consents-v2.7.0_quote-person-travel_v1.11.0_02-07-2025.json),
YELUM SEGUROS S.A.,OpIn-Yelum-quote-person-travel,,,,,,,,,,,,,,,,[02-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-travel/1.11.0/61550141_OpIn-Yelum-quote-person-travel_quote-person-travel_v1.11.0_02-07-2025.json),
ZURICH BRASIL COMPANHIA DE SEGUROS,CertificaçãoAPIPessoasViagem,,,,,,,,,,,,,,,,[05-08-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-travel/1.11.0/96348677_CertificaçãoAPIPessoasViagem_quote-person-travel_v1.11.0_05-08-2025.json),
ZURICH BRASIL COMPANHIA DE SEGUROS,CertificaçãoAPIQuoteTravel,,,,,,,,,,,,,,,,[04-07-2025](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-person-travel/1.11.0/96348677_CertificaçãoAPIQuoteTravel_quote-person-travel_v1.11.0_04-07-2025.json),
CHUBB SEGUROS BRASIL S.A.,Chubb-opinb3-responsability-v1.8.0,,,,,,,,,[29-07-2024](https://github.com/br-openinsurance/Conformance/blob/main/submissions/functional/quote-responsibility/1.8.0/03502099_Chubb-opinb3-responsability-v1.8.0_quote-responsibility_v1.8.0_29-07-2024.json),,,,,,,,
